state_fips_code,state_name,forecast_date,prediction_date,new_confirmed,cumulative_confirmed,new_deaths,cumulative_deaths,hospitalized_patients,intensive_care_patients,ventilator_patients,recovered,new_confirmed_ground_truth,cumulative_confirmed_ground_truth,new_deaths_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,intensive_care_patients_ground_truth,ventilator_patients_ground_truth,recovered_documented_ground_truth
19,Iowa,2020-08-24,2020-04-02,,,,,,,,,67.0,614.0,2.0,11.0,74.0,,,46.0
48,Texas,2020-08-24,2020-04-02,,,,,,,,,714.0,5069.0,15.0,100.0,196.0,,,38.0
47,Tennessee,2020-08-24,2020-04-02,,,,,,,,,80.0,2770.0,11.0,35.0,656.0,,,220.0
22,Louisiana,2020-08-24,2020-04-02,,,,,,,,,2725.0,9149.0,37.0,310.0,1639.0,,507.0,
27,Minnesota,2020-08-24,2020-04-02,,,,,,,,,53.0,742.0,1.0,18.0,75.0,38.0,,
41,Oregon,2020-08-24,2020-04-02,,,,,,,,,90.0,826.0,2.0,21.0,134.0,,38.0,
40,Oklahoma,2020-08-24,2020-04-02,,,,,,,,,160.0,879.0,4.0,34.0,182.0,144.0,,
51,Virginia,2020-08-24,2020-04-02,,,,,,,,,223.0,1706.0,7.0,41.0,246.0,,,
08,Colorado,2020-08-24,2020-04-02,,,,,,,,,386.0,3728.0,17.0,96.0,698.0,,,
09,Connecticut,2020-08-24,2020-04-02,,,,,,,,,267.0,3824.0,27.0,112.0,827.0,,,
36,New York,2020-08-24,2020-04-02,,,,,,,,,8558.0,92506.0,837.0,4813.0,13383.0,3396.0,,7434.0
02,Alaska,2020-08-24,2020-04-15,,,,,,,,,8.0,293.0,0.0,9.0,,,,106.0
15,Hawaii,2020-08-24,2020-04-15,,,,,,,,,13.0,524.0,0.0,9.0,,,,333.0
47,Tennessee,2020-08-24,2020-04-15,,,,,,,,,0.0,5567.0,0.0,123.0,412.0,,,2196.0
56,Wyoming,2020-08-24,2020-04-15,,,,,,,,,5.0,287.0,0.0,1.0,,,,129.0
31,Nebraska,2020-08-24,2020-04-15,,,,,,,,,4.0,901.0,0.0,20.0,,,,
50,Vermont,2020-08-24,2020-04-15,,,,,,,,,7.0,759.0,0.0,29.0,63.0,,,15.0
46,South Dakota,2020-08-24,2020-04-15,,,,,,,,,180.0,1168.0,0.0,6.0,,,,329.0
30,Montana,2020-08-24,2020-04-15,,,,,,,,,5.0,404.0,0.0,7.0,21.0,,,209.0
20,Kansas,2020-08-24,2020-04-15,,,,,,,,,63.0,1504.0,2.0,71.0,,,,
49,Utah,2020-08-24,2020-04-15,,,,,,,,,127.0,2426.0,2.0,19.0,,,,218.0
10,Delaware,2020-08-24,2020-04-15,,,,,,,,,88.0,2014.0,3.0,46.0,208.0,,,354.0
01,Alabama,2020-08-24,2020-04-15,,,,,,,,,122.0,4075.0,4.0,118.0,402.0,,,
35,New Mexico,2020-08-24,2020-04-15,,,,,,,,,139.0,1484.0,5.0,36.0,87.0,,,340.0
32,Nevada,2020-08-24,2020-04-15,,,,,,,,,77.0,3211.0,5.0,131.0,,,,
16,Idaho,2020-08-24,2020-04-15,,,,,,,,,9.0,1473.0,6.0,39.0,66.0,,,
33,New Hampshire,2020-08-24,2020-04-15,,,,,,,,,217.0,1139.0,7.0,32.0,70.0,,,365.0
27,Minnesota,2020-08-24,2020-04-15,,,,,,,,,114.0,1809.0,8.0,87.0,197.0,93.0,,853.0
21,Kentucky,2020-08-24,2020-04-15,,,,,,,,,162.0,2210.0,9.0,115.0,305.0,137.0,,653.0
45,South Carolina,2020-08-24,2020-04-15,,,,,,,,,103.0,3656.0,9.0,106.0,,,,
24,Maryland,2020-08-24,2020-04-15,,,,,,,,,560.0,10032.0,9.0,311.0,,,,607.0
55,Wisconsin,2020-08-24,2020-04-15,,,,,,,,,166.0,3721.0,13.0,183.0,406.0,163.0,,
40,Oklahoma,2020-08-24,2020-04-15,,,,,,,,,79.0,2263.0,15.0,123.0,194.0,107.0,,1115.0
29,Missouri,2020-08-24,2020-04-15,,,,,,,,,120.0,4654.0,17.0,190.0,1024.0,,,
37,North Carolina,2020-08-24,2020-04-15,,,,,,,,,227.0,5340.0,18.0,130.0,431.0,,,
53,Washington,2020-08-24,2020-04-15,,,,,,,,,143.0,10942.0,22.0,552.0,645.0,194.0,,
12,Florida,2020-08-24,2020-04-15,,,,,,,,,883.0,22511.0,25.0,596.0,,,,
13,Georgia,2020-08-24,2020-04-15,,,,,,,,,391.0,14304.0,27.0,552.0,,,,
08,Colorado,2020-08-24,2020-04-15,,,,,,,,,330.0,8280.0,27.0,354.0,878.0,,,
48,Texas,2020-08-24,2020-04-15,,,,,,,,,901.0,15907.0,34.0,422.0,1538.0,,,3150.0
39,Ohio,2020-08-24,2020-04-15,,,,,,,,,509.0,7794.0,38.0,362.0,,,,
38,North Dakota,2020-08-24,2020-04-15,,,,,,,,,24.0,365.0,1.0,9.0,13.0,,,142.0
06,California,2020-08-24,2020-04-15,,,,,,,,,1297.0,26686.0,93.0,860.0,5163.0,1175.0,,
25,Massachusetts,2020-08-24,2020-04-15,,,,,,,,,1755.0,29898.0,264.0,1107.0,3637.0,973.0,,
36,New York,2020-08-24,2020-04-15,,,,,,,,,11434.0,214454.0,786.0,16398.0,18335.0,5205.0,,28004.0
09,Connecticut,2020-08-24,2020-04-15,,,,,,,,,766.0,14755.0,197.0,868.0,1908.0,,,
23,Maine,2020-08-24,2020-04-15,,,,,,,,,35.0,770.0,4.0,24.0,48.0,22.0,9.0,305.0
54,West Virginia,2020-08-24,2020-04-15,,,,,,,,,62.0,702.0,1.0,10.0,82.0,36.0,23.0,211.0
05,Arkansas,2020-08-24,2020-04-15,,,,,,,,,71.0,1569.0,1.0,33.0,83.0,,26.0,489.0
44,Rhode Island,2020-08-24,2020-04-15,,,,,,,,,0.0,3251.0,0.0,80.0,229.0,54.0,44.0,168.0
04,Arizona,2020-08-24,2020-04-15,,,,,,,,,155.0,3964.0,12.0,155.0,590.0,286.0,202.0,385.0
51,Virginia,2020-08-24,2020-04-15,,,,,,,,,318.0,6500.0,41.0,195.0,1298.0,394.0,234.0,752.0
18,Indiana,2020-08-24,2020-04-15,,,,,,,,,433.0,8960.0,49.0,436.0,,737.0,422.0,
41,Oregon,2020-08-24,2020-04-15,,,,,,,,,30.0,1663.0,3.0,58.0,305.0,95.0,43.0,
19,Iowa,2020-08-24,2020-04-15,,,,,,,,,96.0,1995.0,4.0,53.0,171.0,78.0,43.0,908.0
22,Louisiana,2020-08-24,2020-04-15,,,,,,,,,433.0,21951.0,90.0,1103.0,1943.0,,425.0,
34,New Jersey,2020-08-24,2020-04-15,,,,,,,,,2206.0,71030.0,410.0,4088.0,8270.0,1980.0,1705.0,
11,District of Columbia,2020-08-24,2020-04-15,,,,,,,,,139.0,2197.0,5.0,72.0,313.0,105.0,79.0,530.0
28,Mississippi,2020-08-24,2020-04-15,,,,,,,,,273.0,3360.0,11.0,122.0,,154.0,99.0,
42,Pennsylvania,2020-08-24,2020-04-15,,,,,,,,,1288.0,26753.0,88.0,779.0,2395.0,,668.0,
17,Illinois,2020-08-24,2020-04-15,,,,,,,,,1345.0,24593.0,81.0,949.0,4283.0,1189.0,796.0,
26,Michigan,2020-08-24,2020-04-15,,,,,,,,,1037.0,28470.0,154.0,2042.0,3918.0,1468.0,1212.0,452.0
05,Arkansas,2020-08-24,2020-04-17,,,,,,,,,75.0,1695.0,0.0,37.0,83.0,,21.0,593.0
38,North Dakota,2020-08-24,2020-04-17,,,,,,,,,0.0,393.0,0.0,9.0,16.0,,,172.0
56,Wyoming,2020-08-24,2020-04-17,,,,,,,,,9.0,305.0,0.0,2.0,19.0,,,148.0
15,Hawaii,2020-08-24,2020-04-17,,,,,,,,,11.0,535.0,0.0,9.0,,,,374.0
02,Alaska,2020-08-24,2020-04-17,,,,,,,,,9.0,309.0,0.0,9.0,,,,128.0
16,Idaho,2020-08-24,2020-04-17,,,,,,,,,22.0,1609.0,0.0,41.0,58.0,,,390.0
46,South Dakota,2020-08-24,2020-04-17,,,,,,,,,100.0,1411.0,0.0,7.0,,,,457.0
50,Vermont,2020-08-24,2020-04-17,,,,,,,,,5.0,779.0,2.0,35.0,32.0,,,15.0
20,Kansas,2020-08-24,2020-04-17,,,,,,,,,115.0,1730.0,2.0,82.0,,,,
31,Nebraska,2020-08-24,2020-04-17,,,,,,,,,114.0,1066.0,3.0,24.0,,,,
49,Utah,2020-08-24,2020-04-17,,,,,,,,,69.0,2629.0,3.0,22.0,,,,443.0
47,Tennessee,2020-08-24,2020-04-17,,,,,,,,,90.0,6013.0,5.0,140.0,465.0,,,3017.0
33,New Hampshire,2020-08-24,2020-04-17,,,,,,,,,148.0,1287.0,5.0,37.0,74.0,,,455.0
45,South Carolina,2020-08-24,2020-04-17,,,,,,,,,168.0,4099.0,5.0,116.0,,,,
32,Nevada,2020-08-24,2020-04-17,,,,,,,,,310.0,3524.0,5.0,142.0,,,,
10,Delaware,2020-08-24,2020-04-17,,,,,,,,,247.0,2317.0,6.0,61.0,224.0,,,423.0
35,New Mexico,2020-08-24,2020-04-17,,,,,,,,,113.0,1597.0,8.0,44.0,90.0,,,353.0
39,Ohio,2020-08-24,2020-04-17,,,,,,,,,693.0,9107.0,11.0,418.0,,,,
29,Missouri,2020-08-24,2020-04-17,,,,,,,,,197.0,5119.0,12.0,216.0,1043.0,,,
24,Maryland,2020-08-24,2020-04-17,,,,,,,,,788.0,11572.0,15.0,334.0,,,,736.0
01,Alabama,2020-08-24,2020-04-17,,,,,,,,,226.0,4571.0,15.0,148.0,364.0,,,
08,Colorado,2020-08-24,2020-04-17,,,,,,,,,372.0,9047.0,17.0,389.0,858.0,,,
37,North Carolina,2020-08-24,2020-04-17,,,,,,,,,406.0,6045.0,27.0,177.0,429.0,,,
48,Texas,2020-08-24,2020-04-17,,,,,,,,,973.0,17849.0,40.0,503.0,1522.0,,,4190.0
13,Georgia,2020-08-24,2020-04-17,,,,,,,,,1452.0,16414.0,56.0,643.0,,,,
42,Pennsylvania,2020-08-24,2020-04-17,,,,,,,,,1630.0,29888.0,80.0,921.0,2603.0,,661.0,
30,Montana,2020-08-24,2020-04-17,,,,,,,,,7.0,422.0,1.0,8.0,21.0,,,233.0
09,Connecticut,2020-08-24,2020-04-17,,,,,,,,,925.0,16809.0,65.0,1036.0,1946.0,,,
12,Florida,2020-08-24,2020-04-17,,,,,,,,,1416.0,24759.0,57.0,725.0,,,,
22,Louisiana,2020-08-24,2020-04-17,,,,,,,,,586.0,23118.0,57.0,1213.0,1868.0,,363.0,
23,Maine,2020-08-24,2020-04-17,,,,,,,,,31.0,827.0,2.0,29.0,55.0,28.0,8.0,352.0
54,West Virginia,2020-08-24,2020-04-17,,,,,,,,,47.0,775.0,4.0,16.0,85.0,34.0,24.0,223.0
44,Rhode Island,2020-08-24,2020-04-17,,,,,,,,,648.0,4177.0,31.0,118.0,252.0,62.0,43.0,196.0
19,Iowa,2020-08-24,2020-04-17,,,,,,,,,191.0,2332.0,4.0,64.0,183.0,88.0,52.0,1007.0
51,Virginia,2020-08-24,2020-04-17,,,,,,,,,602.0,7491.0,23.0,231.0,1308.0,400.0,224.0,1110.0
06,California,2020-08-24,2020-04-17,,,,,,,,,1480.0,29157.0,81.0,1037.0,4892.0,1484.0,,
41,Oregon,2020-08-24,2020-04-17,,,,,,,,,49.0,1785.0,6.0,70.0,301.0,69.0,41.0,
11,District of Columbia,2020-08-24,2020-04-17,,,,,,,,,126.0,2476.0,5.0,86.0,313.0,105.0,79.0,573.0
28,Mississippi,2020-08-24,2020-04-17,,,,,,,,,169.0,3793.0,11.0,140.0,,154.0,99.0,
26,Michigan,2020-08-24,2020-04-17,,,,,,,,,1304.0,30596.0,236.0,2358.0,3674.0,1428.0,1167.0,629.0
40,Oklahoma,2020-08-24,2020-04-17,,,,,,,,,108.0,2465.0,5.0,136.0,325.0,155.0,,1331.0
53,Washington,2020-08-24,2020-04-17,,,,,,,,,460.0,11517.0,24.0,603.0,622.0,195.0,,
27,Minnesota,2020-08-24,2020-04-17,,,,,,,,,261.0,2070.0,24.0,111.0,223.0,106.0,,955.0
55,Wisconsin,2020-08-24,2020-04-17,,,,,,,,,178.0,4053.0,9.0,206.0,361.0,141.0,348.0,
34,New Jersey,2020-08-24,2020-04-17,,,,,,,,,3150.0,78467.0,371.0,4881.0,8011.0,1961.0,1594.0,
36,New York,2020-08-24,2020-04-17,,,,,,,,,6906.0,230597.0,1050.0,18190.0,17316.0,5039.0,,33392.0
17,Illinois,2020-08-24,2020-04-17,,,,,,,,,1844.0,27578.0,60.0,1132.0,4454.0,1196.0,777.0,
04,Arizona,2020-08-24,2020-04-17,,,,,,,,,274.0,4511.0,19.0,183.0,566.0,285.0,178.0,539.0
21,Kentucky,2020-08-24,2020-04-17,,,,,,,,,87.0,2522.0,8.0,137.0,477.0,333.0,,956.0
25,Massachusetts,2020-08-24,2020-04-17,,,,,,,,,2802.0,34962.0,137.0,1244.0,3756.0,987.0,,
18,Indiana,2020-08-24,2020-04-17,,,,,,,,,612.0,10154.0,45.0,522.0,,638.0,417.0,
10,Delaware,2020-08-24,2020-07-11,,,,,,,,,91.0,12743.0,0.0,517.0,65.0,13.0,,7002.0
15,Hawaii,2020-08-24,2020-07-11,,,,,,,,,42.0,1181.0,0.0,19.0,,,,847.0
56,Wyoming,2020-08-24,2020-07-11,,,,,,,,,49.0,1839.0,0.0,21.0,12.0,,,1361.0
50,Vermont,2020-08-24,2020-07-11,,,,,,,,,6.0,1283.0,0.0,56.0,18.0,,,1066.0
09,Connecticut,2020-08-24,2020-07-11,,,,,,,,,0.0,47287.0,0.0,4348.0,77.0,,,8351.0
20,Kansas,2020-08-24,2020-07-11,,,,,,,,,384.0,18687.0,2.0,295.0,,,,905.0
21,Kentucky,2020-08-24,2020-07-11,,,,,,,,,449.0,19121.0,2.0,622.0,370.0,75.0,,5322.0
46,South Dakota,2020-08-24,2020-07-11,,,,,,,,,53.0,7454.0,2.0,109.0,65.0,,,6470.0
38,North Dakota,2020-08-24,2020-07-11,,,,,,,,,88.0,4243.0,2.0,87.0,31.0,,,3533.0
35,New Mexico,2020-08-24,2020-07-11,,,,,,,,,224.0,14773.0,4.0,543.0,151.0,,,6181.0
27,Minnesota,2020-08-24,2020-07-11,,,,,,,,,804.0,41571.0,4.0,1537.0,241.0,121.0,,36012.0
49,Utah,2020-08-24,2020-07-11,,,,,,,,,508.0,23226.0,5.0,179.0,269.0,84.0,,16897.0
40,Oklahoma,2020-08-24,2020-07-11,,,,,,,,,687.0,19779.0,5.0,421.0,499.0,186.0,,15136.0
24,Maryland,2020-08-24,2020-07-11,,,,,,,,,557.0,72467.0,7.0,3310.0,390.0,120.0,,5190.0
55,Wisconsin,2020-08-24,2020-07-11,,,,,,,,,926.0,35679.0,7.0,821.0,265.0,75.0,,27909.0
01,Alabama,2020-08-24,2020-07-11,,,,,,,,,1439.0,51947.0,10.0,1114.0,1093.0,,,25783.0
47,Tennessee,2020-08-24,2020-07-11,,,,,,,,,1473.0,59622.0,15.0,728.0,1184.0,,,35435.0
37,North Carolina,2020-08-24,2020-07-11,,,,,,,,,1874.0,83906.0,16.0,1513.0,1093.0,,,55318.0
45,South Carolina,2020-08-24,2020-07-11,,,,,,,,,2280.0,54699.0,22.0,951.0,1396.0,,,20956.0
13,Georgia,2020-08-24,2020-07-11,,,,,,,,,2971.0,106574.0,31.0,2946.0,2446.0,,,
06,California,2020-08-24,2020-07-11,,,,,,,,,7876.0,318761.0,72.0,7027.0,7904.0,2021.0,,
16,Idaho,2020-08-24,2020-07-11,,,,,,,,,577.0,10506.0,1.0,102.0,122.0,33.0,,3066.0
08,Colorado,2020-08-24,2020-07-11,,,,,,,,,400.0,36573.0,1.0,1725.0,328.0,,,4728.0
33,New Hampshire,2020-08-24,2020-07-11,,,,,,,,,33.0,6024.0,1.0,391.0,20.0,,,4897.0
30,Montana,2020-08-24,2020-07-11,,,,,,,,,84.0,1677.0,1.0,29.0,24.0,,,864.0
31,Nebraska,2020-08-24,2020-07-11,,,,,,,,,221.0,20998.0,-1.0,285.0,95.0,,,15499.0
48,Texas,2020-08-24,2020-07-11,,,,,,,,,8495.0,254415.0,82.0,3638.0,10083.0,,,127880.0
12,Florida,2020-08-24,2020-07-11,,,,,,,,,10360.0,254511.0,95.0,4197.0,7186.0,,,
23,Maine,2020-08-24,2020-07-11,,,,,,,,,21.0,3520.0,1.0,112.0,16.0,7.0,4.0,2972.0
44,Rhode Island,2020-08-24,2020-07-11,,,,,,,,,0.0,17312.0,0.0,976.0,61.0,4.0,5.0,1685.0
54,West Virginia,2020-08-24,2020-07-11,,,,,,,,,163.0,4146.0,1.0,96.0,56.0,14.0,7.0,2763.0
11,District of Columbia,2020-08-24,2020-07-11,,,,,,,,,58.0,10801.0,0.0,568.0,92.0,29.0,17.0,1717.0
19,Iowa,2020-08-24,2020-07-11,,,,,,,,,486.0,34658.0,5.0,748.0,178.0,56.0,25.0,26104.0
41,Oregon,2020-08-24,2020-07-11,,,,,,,,,397.0,11851.0,0.0,232.0,208.0,56.0,30.0,3009.0
25,Massachusetts,2020-08-24,2020-07-11,,,,,,,,,285.0,111317.0,14.0,8309.0,572.0,87.0,44.0,94347.0
29,Missouri,2020-08-24,2020-07-11,,,,,,,,,491.0,24520.0,5.0,1057.0,883.0,,72.0,
18,Indiana,2020-08-24,2020-07-11,,,,,,,,,779.0,51079.0,8.0,2756.0,714.0,237.0,72.0,38441.0
05,Arkansas,2020-08-24,2020-07-11,,,,,,,,,1061.0,27864.0,6.0,319.0,402.0,,84.0,20642.0
36,New York,2020-08-24,2020-07-11,,,,,,,,,730.0,401029.0,12.0,32343.0,799.0,177.0,100.0,71477.0
02,Alaska,2020-08-24,2020-07-11,,,,,,,,,62.0,1385.0,0.0,17.0,31.0,,1.0,598.0
51,Virginia,2020-08-24,2020-07-11,,,,,,,,,851.0,69782.0,4.0,1962.0,1020.0,230.0,97.0,9271.0
42,Pennsylvania,2020-08-24,2020-07-11,,,,,,,,,734.0,99216.0,17.0,6897.0,646.0,,97.0,72910.0
22,Louisiana,2020-08-24,2020-07-11,,,,,,,,,2167.0,76803.0,23.0,3403.0,1182.0,,121.0,46334.0
17,Illinois,2020-08-24,2020-07-11,,,,,,,,,1197.0,154094.0,24.0,7369.0,1398.0,321.0,139.0,
39,Ohio,2020-08-24,2020-07-11,,,,,,,,,1358.0,64214.0,4.0,3036.0,928.0,299.0,155.0,44101.0
04,Arizona,2020-08-24,2020-07-11,,,,,,,,,3038.0,119930.0,69.0,2151.0,3485.0,899.0,620.0,14394.0
53,Washington,2020-08-24,2020-07-11,,,,,,,,,0.0,39218.0,0.0,1424.0,326.0,,57.0,
32,Nevada,2020-08-24,2020-07-11,,,,,,,,,930.0,26838.0,13.0,592.0,918.0,241.0,122.0,764.0
34,New Jersey,2020-08-24,2020-07-11,,,,,,,,,331.0,174959.0,46.0,15525.0,872.0,166.0,87.0,31092.0
26,Michigan,2020-08-24,2020-07-11,,,,,,,,,667.0,72014.0,28.0,6240.0,505.0,174.0,99.0,53867.0
28,Mississippi,2020-08-24,2020-07-11,,,,,,,,,797.0,35419.0,15.0,1230.0,963.0,202.0,107.0,22167.0
28,Mississippi,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
51,Virginia,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
09,Connecticut,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
55,Wisconsin,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
02,Alaska,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
41,Oregon,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
29,Missouri,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
36,New York,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
56,Wyoming,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
26,Michigan,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
49,Utah,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
27,Minnesota,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
38,North Dakota,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
34,New Jersey,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
47,Tennessee,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
15,Hawaii,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
50,Vermont,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
10,Delaware,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
12,Florida,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
05,Arkansas,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
24,Maryland,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
37,North Carolina,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
18,Indiana,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
13,Georgia,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
20,Kansas,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
19,Iowa,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
33,New Hampshire,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
54,West Virginia,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
22,Louisiana,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
01,Alabama,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
11,District of Columbia,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
32,Nevada,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
42,Pennsylvania,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
21,Kentucky,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
39,Ohio,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
40,Oklahoma,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
45,South Carolina,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
31,Nebraska,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
23,Maine,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
46,South Dakota,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
16,Idaho,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
08,Colorado,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
44,Rhode Island,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
48,Texas,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
30,Montana,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
35,New Mexico,2020-08-24,2020-02-13,,,,,,,,,0.0,0.0,0.0,0.0,,,,
17,Illinois,2020-08-24,2020-02-13,,,,,,,,,0.0,2.0,0.0,0.0,,,,
04,Arizona,2020-08-24,2020-02-13,,,,,,,,,0.0,1.0,0.0,0.0,,,,
53,Washington,2020-08-24,2020-02-13,,,,,,,,,0.0,1.0,0.0,0.0,,,,
25,Massachusetts,2020-08-24,2020-02-13,,,,,,,,,0.0,1.0,0.0,0.0,,,,
06,California,2020-08-24,2020-02-13,,,,,,,,,1.0,8.0,0.0,0.0,,,,
15,Hawaii,2020-08-24,2020-03-27,,,,,,,,,11.0,106.0,0.0,0.0,,,,
44,Rhode Island,2020-08-24,2020-03-27,,,,,,,,,38.0,203.0,0.0,0.0,28.0,9.0,6.0,
54,West Virginia,2020-08-24,2020-03-27,,,,,,,,,24.0,76.0,0.0,0.0,,,,
31,Nebraska,2020-08-24,2020-03-27,,,,,,,,,8.0,82.0,0.0,0.0,,,,
56,Wyoming,2020-08-24,2020-03-27,,,,,,,,,17.0,70.0,0.0,0.0,,,,17.0
11,District of Columbia,2020-08-24,2020-03-27,,,,,,,,,40.0,271.0,0.0,3.0,,,,49.0
16,Idaho,2020-08-24,2020-03-27,,,,,,,,,59.0,205.0,0.0,3.0,31.0,,,
29,Missouri,2020-08-24,2020-03-27,,,,,,,,,153.0,666.0,0.0,9.0,,,,
51,Virginia,2020-08-24,2020-03-27,,,,,,,,,141.0,607.0,0.0,10.0,,,,
32,Nevada,2020-08-24,2020-03-27,,,,,,,,,116.0,536.0,0.0,10.0,,,,
46,South Dakota,2020-08-24,2020-03-27,,,,,,,,,12.0,58.0,0.0,1.0,,,,21.0
33,New Hampshire,2020-08-24,2020-03-27,,,,,,,,,21.0,158.0,0.0,1.0,,,,
02,Alaska,2020-08-24,2020-03-27,,,,,,,,,2.0,58.0,0.0,1.0,,,,
49,Utah,2020-08-24,2020-03-27,,,,,,,,,70.0,438.0,0.0,1.0,,,,
35,New Mexico,2020-08-24,2020-03-27,,,,,,,,,23.0,136.0,0.0,1.0,,,,
19,Iowa,2020-08-24,2020-03-27,,,,,,,,,56.0,235.0,2.0,3.0,32.0,,,18.0
27,Minnesota,2020-08-24,2020-03-27,,,,,,,,,52.0,396.0,2.0,4.0,34.0,,,176.0
21,Kentucky,2020-08-24,2020-03-27,,,,,,,,,54.0,301.0,2.0,7.0,,,,
28,Mississippi,2020-08-24,2020-03-27,,,,,,,,,94.0,579.0,2.0,8.0,,,,
01,Alabama,2020-08-24,2020-03-27,,,,,,,,,70.0,587.0,3.0,4.0,112.0,,,
47,Tennessee,2020-08-24,2020-03-27,,,,,,,,,197.0,1177.0,3.0,6.0,,,,
45,South Carolina,2020-08-24,2020-03-27,,,,,,,,,118.0,542.0,4.0,13.0,,,,
55,Wisconsin,2020-08-24,2020-03-27,,,,,,,,,198.0,926.0,4.0,14.0,,,,
39,Ohio,2020-08-24,2020-03-27,,,,,,,,,269.0,1137.0,4.0,19.0,,,,
42,Pennsylvania,2020-08-24,2020-03-27,,,,,,,,,550.0,2345.0,4.0,22.0,,,,
04,Arizona,2020-08-24,2020-03-27,,,,,,,,,157.0,665.0,5.0,13.0,,,,
09,Connecticut,2020-08-24,2020-03-27,,,,,,,,,279.0,1291.0,6.0,27.0,173.0,,,
12,Florida,2020-08-24,2020-03-27,,,,,,,,,543.0,2900.0,6.0,35.0,,,,
53,Washington,2020-08-24,2020-03-27,,,,,,,,,270.0,3477.0,7.0,157.0,,,,
18,Indiana,2020-08-24,2020-03-27,,,,,,,,,334.0,979.0,8.0,25.0,,,,
17,Illinois,2020-08-24,2020-03-27,,,,,,,,,486.0,3024.0,8.0,34.0,,,,
48,Texas,2020-08-24,2020-03-27,,,,,,,,,374.0,1937.0,9.0,34.0,,,,
25,Massachusetts,2020-08-24,2020-03-27,,,,,,,,,822.0,3236.0,10.0,35.0,,,,
08,Colorado,2020-08-24,2020-03-27,,,,,,,,,308.0,1738.0,12.0,31.0,278.0,,,
